3.912918046230396385e+01 9.868607116658486555e-01 2.169729000000000087e+04 7.237448543310165405e-02 -1.910977172851562500e+01 1.755909538269042969e+01 1.000000000000000000e+00 5.436553955078125000e-01 9.583077430725097656e+00
3.926100373465965276e+01 8.621024467406901426e-01 3.777276999999999680e+04 1.259965896606445312e-01 -2.054617881774902344e+01 1.745375823974609375e+01 1.000000000000000000e+00 9.304542541503906250e-01 1.046462821960449219e+01
3.953889652840763347e+01 8.676647761760418742e-01 1.576539999999999964e+04 5.258778482675552368e-02 -1.880426406860351562e+01 1.709804916381835938e+01 1.000000000000000000e+00 8.492813110351562500e-01 1.001097106933593750e+01
3.981990529729938544e+01 1.005830415013923895e+00 6.105012999999999738e+04 2.036416232585906982e-01 -2.182816505432128906e+01 1.736463928222656250e+01 1.000000000000000000e+00 7.137794494628906250e-01 1.093160724639892578e+01
4.007886038257572636e+01 1.039349120543911820e+00 8.396709999999999127e+03 2.800843492150306702e-02 -1.867221260070800781e+01 1.586920928955078125e+01 1.000000000000000000e+00 4.417800903320312500e-01 8.996125221252441406e+00
4.027141914289228453e+01 9.314520604298885953e-01 2.686420000000000073e+03 8.960938081145286560e-03 -1.656661415100097656e+01 1.537389755249023438e+01 1.000000000000000000e+00 4.962654113769531250e-01 8.354933738708496094e+00
4.041894091933096433e+01 1.045858932329475355e+00 1.407102000000000044e+04 4.693593829870223999e-02 -1.862332344055175781e+01 1.702177047729492188e+01 1.000000000000000000e+00 7.925624847412109375e-01 9.575804710388183594e+00
4.053073244861076319e+01 1.018938047600014940e+00 1.385350000000000000e+04 4.621036350727081299e-02 -1.947077751159667969e+01 1.613385772705078125e+01 1.000000000000000000e+00 7.822113037109375000e-01 1.024790668487548828e+01
4.055999528405391175e+01 8.777948139702431707e-01 6.686789999999999964e+03 2.230475284159183502e-02 -1.757032775878906250e+01 1.640596961975097656e+01 9.615399999999999503e-01 4.402027130126953125e-01 8.539767265319824219e+00
4.061368734695764715e+01 1.037334417044678547e+00 1.370242000000000007e+04 4.570642486214637756e-02 -1.994685745239257812e+01 1.567255783081054688e+01 9.615399999999999503e-01 6.095485687255859375e-01 9.913697242736816406e+00
4.063927215579496988e+01 8.933099649358583472e-01 7.457819999999999709e+03 2.487663552165031433e-02 -1.686900520324707031e+01 1.737552261352539062e+01 9.615399999999999503e-01 3.552970886230468750e-01 8.310693740844726562e+00
4.092807705446500677e+01 1.003192672695698340e+00 5.715586000000000058e+04 1.906516999006271362e-01 -2.212045669555664062e+01 1.695385551452636719e+01 1.000000000000000000e+00 9.357833862304687500e-01 1.122746658325195312e+01
4.092842548427847760e+01 9.436772599353506763e-01 4.104093000000000029e+04 1.368980109691619873e-01 -2.125692939758300781e+01 1.695592498779296875e+01 1.000000000000000000e+00 9.195861816406250000e-01 1.089699649810791016e+01
4.097944076823927162e+01 9.774673499189469039e-01 3.991216000000000349e+04 1.331328451633453369e-01 -2.073531150817871094e+01 1.738092041015625000e+01 9.864300000000000290e-01 5.875453948974609375e-01 1.055870246887207031e+01
4.109835426305488681e+01 1.015161452434764744e+00 1.589213999999999942e+04 5.301053822040557861e-02 -1.884714317321777344e+01 1.710432052612304688e+01 9.864300000000000290e-01 6.617889404296875000e-01 9.731813430786132812e+00
4.114390042206701992e+01 1.022459312278873877e+00 5.667720999999999913e+04 1.890551000833511353e-01 -2.151126480102539062e+01 1.753119468688964844e+01 9.864300000000000290e-01 8.654689788818359375e-01 1.077396965026855469e+01
4.119440833531871249e+01 1.006642025506813143e+00 4.931395999999999913e+04 1.644939184188842773e-01 -2.108320808410644531e+01 1.759816741943359375e+01 9.864300000000000290e-01 8.815250396728515625e-01 1.081802463531494141e+01
4.128058613300328261e+01 9.501519051086216860e-01 7.346989999999999782e+03 2.450696937739849091e-02 -1.934292602539062500e+01 1.481361675262451172e+01 9.864300000000000290e-01 5.741004943847656250e-01 9.911617279052734375e+00
4.131684480414855898e+01 9.004347610464190632e-01 2.469061999999999898e+04 8.235918730497360229e-02 -2.009501457214355469e+01 1.687864685058593750e+01 9.864300000000000290e-01 4.953289031982421875e-01 9.907305717468261719e+00
4.131852081971749158e+01 1.028247113385885259e+00 2.250595000000000073e+04 7.507187128067016602e-02 -2.051943588256835938e+01 1.622063446044921875e+01 9.864300000000000290e-01 8.950786590576171875e-01 1.053195381164550781e+01
4.136089447776521411e+01 9.101343936283362579e-01 7.485869999999999891e+03 2.497021481394767761e-02 -1.933001899719238281e+01 1.487050247192382812e+01 9.864300000000000290e-01 8.621959686279296875e-01 9.936842918395996094e+00
4.136484173117196406e+01 9.143609383350025377e-01 7.303350000000000364e+03 2.436137944459915161e-02 -2.065633964538574219e+01 1.347701168060302734e+01 9.864300000000000290e-01 9.653224945068359375e-01 1.077615070343017578e+01
4.137895869712929198e+01 9.206448277246310763e-01 7.335079999999999927e+03 2.446722611784934998e-02 -1.803612709045410156e+01 1.612820816040039062e+01 9.864300000000000290e-01 8.133354187011718750e-01 9.398920059204101562e+00
4.138003698196388314e+01 1.002909415403915094e+00 2.534713000000000102e+04 8.454905450344085693e-02 -2.057753181457519531e+01 1.644598388671875000e+01 9.864300000000000290e-01 7.440528869628906250e-01 1.038267517089843750e+01
4.143872415622320204e+01 9.727782876246551247e-01 7.526050000000000182e+03 2.510422468185424805e-02 -1.733366012573242188e+01 1.685844230651855469e+01 9.864300000000000290e-01 6.524257659912109375e-01 8.943668365478515625e+00
4.145427299551511169e+01 9.083887981928531197e-01 2.260143999999999869e+04 7.539041340351104736e-02 -2.065890884399414062e+01 1.610523223876953125e+01 9.864300000000000290e-01 6.442089080810546875e-01 1.032445621490478516e+01
4.157209174447723399e+01 1.007004079255142459e+00 2.311627000000000044e+04 7.710768282413482666e-02 -1.942397499084472656e+01 1.739166259765625000e+01 9.864300000000000290e-01 5.825767517089843750e-01 9.727682113647460938e+00
4.159838186023370099e+01 9.139673635600447099e-01 4.071712000000000262e+04 1.358178853988647461e-01 -2.058047294616699219e+01 1.761132049560546875e+01 9.864300000000000290e-01 9.335041046142578125e-01 1.063402938842773438e+01
4.160655427907278181e+01 9.671679507923097718e-01 4.066512000000000262e+04 1.356444656848907471e-01 -2.056162834167480469e+01 1.761874961853027344e+01 9.864300000000000290e-01 8.213386535644531250e-01 1.051221179962158203e+01
4.169072339289300544e+01 1.023989396358535808e+00 4.277387999999999738e+04 1.426785141229629517e-01 -2.108949661254882812e+01 1.722188568115234375e+01 9.864300000000000290e-01 8.662052154541015625e-01 1.068356800079345703e+01
4.174143794516862727e+01 1.006167427625064725e+00 3.036011999999999898e+04 1.012706011533737183e-01 -2.086034202575683594e+01 1.659819221496582031e+01 9.864300000000000290e-01 8.494682312011718750e-01 1.052194595336914062e+01
4.183001867989804623e+01 1.046362340460091911e+00 3.028027999999999884e+04 1.010042876005172729e-01 -2.110074615478515625e+01 1.635109710693359375e+01 9.864300000000000290e-01 6.612930297851562500e-01 1.057332038879394531e+01
4.204375387085997318e+01 9.454675939898135040e-01 3.181800000000000000e+04 1.061335802078247070e-01 -2.120372390747070312e+01 1.636680412292480469e+01 9.864300000000000290e-01 7.338314056396484375e-01 1.070754909515380859e+01
